Date,Int,Pressure,PumpState
2017-08-30 16:40:40.110,0,38.9658924,
2017-08-30 16:40:40.590,0,36.4083197,
2017-08-30 16:40:41.130,0,33.9932132,
2017-08-30 16:40:41.840,0,31.7140699,
2017-08-30 16:40:42.340,0,29.5646171,
2017-08-30 16:40:43.110,0,27.538806,
2017-08-30 16:40:44.090,0,25.6308069,
2017-08-30 16:40:45.340,0,23.8350029,
2017-08-30 16:40:46.110,0,22.1459848,
2017-08-30 16:40:47.360,0,20.5585457,
2017-08-30 16:40:48.330,0,19.0676753,
2017-08-30 16:40:49.630,0,17.6685553,
2017-08-30 16:40:50.590,0,16.3565538,
2017-08-30 16:40:51.880,0,15.12722,
2017-08-30 16:40:53.330,0,13.9762799,
2017-08-30 16:40:55.360,0,12.8996308,
2017-08-30 16:40:57.110,0,11.8933365,
2017-08-30 16:40:59.360,0,10.953623,
2017-08-30 16:41:02.080,0,10.0768732,
2017-08-30 16:41:05.090,0,9.25962267,
2017-08-30 16:41:08.860,0,8.49855494,
2017-08-30 16:41:13.330,0,,2.0
2017-08-30 16:41:13.590,0,7.79049721,
2017-08-30 16:41:18.590,0,7.13241583,
2017-08-30 16:41:19.660,0,6.52141204,
2017-08-30 16:41:20.340,0,5.95471774,
2017-08-30 16:41:21.340,0,5.42969134,
2017-08-30 16:41:21.610,0,,
2017-08-30 16:41:22.590,0,4.94381369,
2017-08-30 16:41:23.840,0,4.49468405,
2017-08-30 16:41:24.330,0,,
2017-08-30 16:41:25.610,0,4.08001619,
2017-08-30 16:41:28.110,0,3.69763453,
2017-08-30 16:41:30.580,0,,
2017-08-30 16:41:31.840,0,3.34547034,
2017-08-30 16:41:37.340,0,3.02155807,
2017-08-30 16:41:47.340,0,2.72403166,
2017-08-30 16:42:04.860,0,2.45112107,
2017-08-30 16:42:18.880,0,2.72403166,
2017-08-30 16:42:22.090,0,3.02155807,
2017-08-30 16:42:28.840,0,3.34547034,
2017-08-30 16:42:30.090,0,,
2017-08-30 16:43:21.830,0,,
2017-08-30 16:43:30.830,0,3.02155807,
2017-08-30 16:44:23.090,0,2.72403166,
2017-08-30 16:45:41.840,0,2.45112107,
2017-08-30 16:48:00.590,0,2.20114868,
2017-08-30 16:52:07.610,0,1.97252599,
2017-08-30 16:52:49.340,0,,
2017-08-30 17:06:56.110,0,1.76375018,
2017-08-30 17:33:05.670,0,1.57340091,
2017-08-30 17:34:05.410,0,,16.0
2017-08-30 17:34:30.410,0,,32.0
2017-08-30 18:05:36.160,0,1.76375018,
2017-08-30 19:21:38.450,0,,1.0
2017-08-30 19:21:38.720,0,1115.64429,
2017-08-30 19:21:38.780,0,8453.96679,
2017-08-30 19:21:39.090,0,10694.5584,
2017-08-30 19:21:48.200,0,8453.96679,
2017-08-30 19:21:48.720,0,6747.0869,
2017-08-30 19:21:49.030,0,3908.77036,
2017-08-30 19:21:49.330,0,3261.04669,
2017-08-30 19:21:49.670,0,2365.92222,
2017-08-30 19:21:49.950,0,2057.24267,
2017-08-30 19:21:50.270,0,1616.41096,
2017-08-30 19:21:50.660,0,1411.61725,
2017-08-30 19:21:51.000,0,1236.67615,
2017-08-30 19:21:51.280,0,995.735366,
2017-08-30 19:21:51.420,0,935.892532,
2017-08-30 19:21:51.690,0,827.812947,
2017-08-30 19:21:52.020,0,771.962107,
2017-08-30 19:21:52.330,0,645.144827,
2017-08-30 19:21:52.720,0,573.893184,
2017-08-30 19:21:53.020,0,462.398014,
2017-08-30 19:21:53.310,0,380.436345,
2017-08-30 19:21:53.670,0,311.54198,
2017-08-30 19:21:53.940,0,266.612002,
2017-08-30 19:21:54.230,0,217.814988,
2017-08-30 19:21:54.440,0,191.328619,
2017-08-30 19:21:54.700,0,169.109434,
2017-08-30 19:21:54.750,0,158.841511,
2017-08-30 19:21:55.060,0,131.126808,
2017-08-30 19:21:55.380,0,117.203879,
2017-08-30 19:21:55.690,0,93.9716108,
2017-08-30 19:21:55.980,0,85.1537001,
2017-08-30 19:21:56.230,0,78.6100167,
2017-08-30 19:21:56.420,0,71.7586577,
2017-08-30 19:21:56.700,0,62.1010393,
2017-08-30 19:21:56.970,0,57.6977555,
2017-08-30 19:21:57.220,0,54.1351964,
2017-08-30 19:21:57.670,0,47.045952,
2017-08-30 19:21:58.190,0,43.5635174,
2017-08-30 19:21:58.450,0,40.7534067,
2017-08-30 19:21:58.700,0,38.0971275,
2017-08-30 19:21:59.220,0,35.18337,
2017-08-30 19:21:59.420,0,32.8370435,
2017-08-30 19:21:59.940,0,67.4757695,
2017-08-30 19:22:00.020,0,153.213425,
2017-08-30 19:22:00.330,0,215.958006,
2017-08-30 19:22:00.420,0,231.195167,
2017-08-30 19:22:00.730,0,260.048268,
2017-08-30 19:22:01.340,0,273.31569,
2017-08-30 19:22:02.060,0,255.748948,
2017-08-30 19:22:02.380,0,223.466986,
2017-08-30 19:22:02.700,0,194.694759,
2017-08-30 19:22:02.980,0,167.609281,
2017-08-30 19:22:03.300,0,150.462914,
2017-08-30 19:22:03.440,0,136.066041,
2017-08-30 19:22:03.700,0,125.165583,
2017-08-30 19:22:04.020,0,107.596814,
2017-08-30 19:22:04.310,0,99.6215798,
2017-08-30 19:22:04.440,0,92.149224,
2017-08-30 19:22:04.720,0,86.002928,
2017-08-30 19:22:05.020,0,81.0124913,
2017-08-30 19:22:05.280,0,74.7389728,
2017-08-30 19:22:05.690,0,67.4757695,
2017-08-30 19:22:05.950,0,63.4097492,
2017-08-30 19:22:06.220,0,58.9281757,
2017-08-30 19:22:06.670,0,54.7157744,
2017-08-30 19:22:06.970,0,50.7592843,
2017-08-30 19:22:07.420,0,47.045952,
2017-08-30 19:22:07.700,0,44.0473231,
2017-08-30 19:22:08.220,0,41.2108859,
2017-08-30 19:22:08.420,0,38.5294538,
2017-08-30 19:22:09.230,0,35.996087,
2017-08-30 19:22:09.950,0,33.6040863,
2017-08-30 19:22:10.690,0,31.3469876,
2017-08-30 19:22:11.200,0,29.2185558,
2017-08-30 19:22:12.440,0,27.2127791,
2017-08-30 19:22:13.690,0,25.3238636,
2017-08-30 19:22:15.200,0,23.5462273,
2017-08-30 19:22:17.170,0,21.8744953,
2017-08-30 19:22:19.230,0,20.3034936,
2017-08-30 19:22:21.440,0,18.8282445,
2017-08-30 19:22:24.440,0,17.4439609,
2017-08-30 19:22:27.190,0,16.1460416,
2017-08-30 19:22:30.940,0,14.9300655,
2017-08-30 19:22:35.190,0,13.7917876,
2017-08-30 19:22:39.940,0,12.7271332,
2017-08-30 19:22:44.920,0,11.7321936,
2017-08-30 19:22:50.920,0,10.803221,
2017-08-30 19:22:57.920,0,9.93662428,
2017-08-30 19:23:06.170,0,9.1289639,
2017-08-30 19:23:16.700,0,8.3769477,
2017-08-30 19:23:30.190,0,7.67742633,
2017-08-30 19:23:32.420,0,,2.0
2017-08-30 19:23:38.330,0,7.02738894,
2017-08-30 19:23:39.230,0,6.42395882,
2017-08-30 19:23:39.250,0,,
2017-08-30 19:23:39.950,0,5.86438926,
2017-08-30 19:23:40.700,0,5.34605935,
2017-08-30 19:23:41.920,0,4.86646994,
2017-08-30 19:23:42.940,0,,
2017-08-30 19:23:43.220,0,4.42323966,
2017-08-30 19:23:45.200,0,4.01410099,
2017-08-30 19:23:46.440,0,,
2017-08-30 19:23:47.940,0,3.6368964,
2017-08-30 19:23:52.190,0,3.28957463,
2017-08-30 19:23:52.950,0,,
2017-08-30 19:24:00.450,0,2.97018695,
2017-08-30 19:24:23.440,0,2.67688357,
2017-08-30 19:24:35.950,0,2.97018695,
2017-08-30 19:24:36.970,0,3.28957463,
2017-08-30 19:24:38.470,0,3.6368964,
2017-08-30 19:24:39.440,0,,
2017-08-30 19:24:40.450,0,4.01410099,
2017-08-30 19:24:42.970,0,4.42323966,
2017-08-30 19:24:45.440,0,,
2017-08-30 19:24:48.950,0,4.86646994,
2017-08-30 19:24:57.380,0,,
2017-08-30 19:25:34.700,0,,
2017-08-30 19:26:24.480,0,4.42323966,
2017-08-30 19:27:44.970,0,4.01410099,
2017-08-30 19:29:39.730,0,3.6368964,
2017-08-30 19:32:31.970,0,3.28957463,
2017-08-30 19:36:13.730,0,2.97018695,
2017-08-30 19:42:14.970,0,2.67688357,
2017-08-30 19:54:04.700,0,2.40791006,
2017-08-30 20:14:48.020,0,2.16160391,
2017-08-30 20:49:59.530,0,,
2017-08-30 20:52:59.810,0,1.93639113,
2017-08-30 21:00:57.780,0,2.16160391,
2017-08-30 21:15:03.810,0,1.93639113,
2017-08-30 21:18:15.190,0,1.73078287,
2017-08-30 21:19:06.580,0,,16.0
2017-08-30 21:19:30.580,0,,32.0
2017-08-30 21:22:24.610,0,,1.0
2017-08-30 21:22:24.880,0,2686.14271,
2017-08-30 21:22:25.170,0,8453.96679,
2017-08-30 21:22:34.830,0,6747.0869,
2017-08-30 21:22:35.110,0,5080.13431,
2017-08-30 21:22:35.410,0,3564.18682,
2017-08-30 21:22:35.630,0,2994.00053,
2017-08-30 21:22:35.920,0,2365.92222,
2017-08-30 21:22:36.230,0,1742.30023,
2017-08-30 21:22:36.550,0,1559.85193,
2017-08-30 21:22:36.840,0,1411.61725,
2017-08-30 21:22:37.170,0,1143.45848,
2017-08-30 21:22:37.450,0,1017.48734,
2017-08-30 21:22:37.590,0,926.621906,
2017-08-30 21:22:37.880,0,820.456421,
2017-08-30 21:22:38.190,0,778.591869,
2017-08-30 21:22:38.480,0,645.144827,
2017-08-30 21:22:38.910,0,565.086478,
2017-08-30 21:22:39.190,0,458.833626,
2017-08-30 21:22:39.500,0,377.446134,
2017-08-30 21:22:39.830,0,311.54198,
2017-08-30 21:22:40.090,0,266.612002,
2017-08-30 21:22:40.360,0,229.242282,
2017-08-30 21:22:40.420,0,215.958006,
2017-08-30 21:22:40.610,0,191.328619,
2017-08-30 21:22:40.920,0,158.841511,
2017-08-30 21:22:41.220,0,131.126808,
2017-08-30 21:22:41.530,0,111.781447,
2017-08-30 21:22:41.840,0,93.9716108,
2017-08-30 21:22:42.160,0,81.0124913,
2017-08-30 21:22:42.410,0,74.7389728,
2017-08-30 21:22:42.580,0,68.87885,
2017-08-30 21:22:42.880,0,64.0727442,
2017-08-30 21:22:43.130,0,59.5516048,
2017-08-30 21:22:43.390,0,55.8926339,
2017-08-30 21:22:43.580,0,51.3093179,
2017-08-30 21:22:43.840,0,48.0828161,
2017-08-30 21:22:44.110,0,44.5356335,
2017-08-30 21:22:44.360,0,41.2108859,
2017-08-30 21:22:44.840,0,38.5294538,
2017-08-30 21:22:45.130,0,35.5877805,
2017-08-30 21:22:45.590,0,33.2187062,
2017-08-30 21:22:45.860,0,30.6235154,
2017-08-30 21:22:46.170,0,156.006115,
2017-08-30 21:22:46.500,0,215.958006,
2017-08-30 21:22:46.590,0,229.242282,
2017-08-30 21:22:46.910,0,255.748948,
2017-08-30 21:22:47.300,0,268.830888,
2017-08-30 21:22:48.530,0,215.958006,
2017-08-30 21:22:48.970,0,178.349789,
2017-08-30 21:22:49.050,0,169.109434,
2017-08-30 21:22:49.390,0,143.767767,
2017-08-30 21:22:49.480,0,136.066041,
2017-08-30 21:22:49.880,0,113.924535,
2017-08-30 21:22:50.190,0,104.545472,
2017-08-30 21:22:50.480,0,89.4713888,
2017-08-30 21:22:50.890,0,78.6100167,
2017-08-30 21:22:51.420,0,71.7586577,
2017-08-30 21:22:51.640,0,66.096783,
2017-08-30 21:22:51.910,0,62.1010393,
2017-08-30 21:22:52.170,0,57.090686,
2017-08-30 21:22:52.420,0,53.5598024,
2017-08-30 21:22:53.160,0,49.1388078,
2017-08-30 21:22:53.440,0,46.0279338,
2017-08-30 21:22:53.890,0,43.0841827,
2017-08-30 21:22:54.410,0,39.4064751,
2017-08-30 21:22:54.890,0,36.8245093,
2017-08-30 21:22:55.410,0,33.6040863,
2017-08-30 21:22:56.160,0,31.3469876,
2017-08-30 21:22:57.140,0,29.2185558,
2017-08-30 21:22:57.890,0,27.2127791,
2017-08-30 21:22:58.890,0,25.3238636,
2017-08-30 21:22:59.890,0,23.5462273,
2017-08-30 21:23:01.140,0,21.8744953,
2017-08-30 21:23:02.390,0,20.3034936,
2017-08-30 21:23:03.980,0,18.8282445,
2017-08-30 21:23:05.140,0,17.4439609,
2017-08-30 21:23:06.640,0,16.1460416,
2017-08-30 21:23:08.390,0,14.9300655,
2017-08-30 21:23:10.380,0,13.7917876,
2017-08-30 21:23:12.690,0,12.7271332,
2017-08-30 21:23:15.160,0,11.7321936,
2017-08-30 21:23:18.140,0,10.803221,
2017-08-30 21:23:21.640,0,9.93662428,
2017-08-30 21:23:25.640,0,9.1289639,
2017-08-30 21:23:30.890,0,8.3769477,
2017-08-30 21:23:33.630,0,,2.0
2017-08-30 21:23:36.690,0,7.67742633,
2017-08-30 21:23:39.670,0,7.02738894,
2017-08-30 21:23:40.500,0,6.42395882,
2017-08-30 21:23:40.520,0,,
2017-08-30 21:23:41.390,0,5.86438926,
2017-08-30 21:23:42.140,0,5.34605935,
2017-08-30 21:23:43.440,0,4.86646994,
2017-08-30 21:23:45.130,0,4.42323966,
2017-08-30 21:23:45.140,0,,
2017-08-30 21:23:47.130,0,4.01410099,
2017-08-30 21:23:50.140,0,3.6368964,
2017-08-30 21:23:50.170,0,,
2017-08-30 21:23:54.910,0,3.28957463,
2017-08-30 21:24:02.880,0,2.97018695,
2017-08-30 21:24:19.130,0,2.67688357,
2017-08-30 21:24:38.940,0,2.97018695,
2017-08-30 21:24:39.910,0,,
2017-08-30 21:24:41.190,0,3.28957463,
2017-08-30 21:24:45.160,0,3.6368964,
2017-08-30 21:24:48.660,0,,
2017-08-30 21:25:18.440,0,,
2017-08-30 21:26:21.450,0,3.28957463,
2017-08-30 21:27:21.690,0,2.97018695,
2017-08-30 21:28:53.410,0,2.67688357,
2017-08-30 21:31:34.670,0,2.40791006,
2017-08-30 21:32:20.160,0,,
2017-08-30 21:37:16.170,0,2.16160391,
2017-08-30 21:48:54.420,0,1.93639113,
2017-08-30 22:34:30.970,0,1.73078287,
2017-08-30 23:35:21.340,0,1.5433722,
2017-08-30 23:36:23.830,0,,16.0
2017-08-30 23:36:48.830,0,,32.0
2017-08-30 23:59:42.880,0,,1.0
2017-08-30 23:59:43.130,0,3458.81502,
2017-08-30 23:59:43.410,0,9878.67775,
2017-08-30 23:59:51.910,0,,
2017-08-30 23:59:52.840,0,7832.93958,
2017-08-30 23:59:53.130,0,6273.09145,
2017-08-30 23:59:53.440,0,4033.88017,
2017-08-30 23:59:53.750,0,3357.83421,
2017-08-30 23:59:54.140,0,2254.81747,
2017-08-30 23:59:54.450,0,1969.37418,
2017-08-30 23:59:54.750,0,1709.11064,
2017-08-30 23:59:55.080,0,1347.78211,
2017-08-30 23:59:55.380,0,1203.83476,
2017-08-30 23:59:55.690,0,1040.26531,
2017-08-30 23:59:55.890,0,955.005834,
2017-08-30 23:59:56.140,0,850.608303,
2017-08-30 23:59:56.470,0,799.057812,
2017-08-30 23:59:56.530,0,721.987926,
2017-08-30 23:59:56.840,0,655.431382,
2017-08-30 23:59:57.140,0,556.425051,
2017-08-30 23:59:57.450,0,469.604534,
2017-08-30 23:59:57.730,0,386.479222,
2017-08-30 23:59:57.880,0,359.932475,
2017-08-30 23:59:58.170,0,296.70576,
2017-08-30 23:59:58.450,0,257.891019,
2017-08-30 23:59:58.720,0,219.685425,
2017-08-30 23:59:58.880,0,194.694759,
2017-08-30 23:59:59.190,0,160.27539,
2017-08-30 23:59:59.480,0,132.347248,
2017-08-30 23:59:59.780,0,118.314475,
2017-08-31 00:00:00.200,0,90.356634,
2017-08-31 00:00:00.550,0,81.8269,
2017-08-31 00:00:00.810,0,69.5895317,
2017-08-31 00:00:01.110,0,64.7415539,
2017-08-31 00:00:01.380,0,60.1805659,
2017-08-31 00:00:01.630,0,52.9895548,
2017-08-31 00:00:02.130,0,49.1388078,
2017-08-31 00:00:02.390,0,45.0284826,
2017-08-31 00:00:02.660,0,41.6726701,
2017-08-31 00:00:02.860,0,38.9658924,
2017-08-31 00:00:03.380,0,35.996087,
2017-08-31 00:00:03.890,0,33.6040863,
2017-08-31 00:00:04.410,0,118.314475,
2017-08-31 00:00:04.520,0,169.109434,
2017-08-31 00:00:04.830,0,221.569397,
2017-08-31 00:00:05.130,0,247.330608,
2017-08-31 00:00:05.440,0,260.048268,
2017-08-31 00:00:05.730,0,273.31569,
2017-08-31 00:00:06.480,0,257.891019,
2017-08-31 00:00:06.590,0,243.210149,
2017-08-31 00:00:06.880,0,225.378275,
2017-08-31 00:00:07.190,0,186.371404,
2017-08-31 00:00:07.500,0,158.841511,
2017-08-31 00:00:07.800,0,142.459275,
2017-08-31 00:00:08.130,0,118.314475,
2017-08-31 00:00:08.440,0,109.672353,
2017-08-31 00:00:08.730,0,93.9716108,
2017-08-31 00:00:09.140,0,81.0124913,
2017-08-31 00:00:09.450,0,75.5000857,
2017-08-31 00:00:09.880,0,69.5895317,
2017-08-31 00:00:10.140,0,63.4097492,
2017-08-31 00:00:10.410,0,58.9281757,
2017-08-31 00:00:10.890,0,55.3015742,
2017-08-31 00:00:11.160,0,51.3093179,
2017-08-31 00:00:11.690,0,47.5620108,
2017-08-31 00:00:12.140,0,44.5356335,
2017-08-31 00:00:12.410,0,40.7534067,
2017-08-31 00:00:12.910,0,38.0971275,
2017-08-31 00:00:13.670,0,35.5877805,
2017-08-31 00:00:14.160,0,33.2187062,
2017-08-31 00:00:14.890,0,30.9834789,
2017-08-31 00:00:15.660,0,28.8759011,
2017-08-31 00:00:16.910,0,26.8899978,
2017-08-31 00:00:17.920,0,25.0200108,
2017-08-31 00:00:19.410,0,23.260393,
2017-08-31 00:00:20.910,0,21.6058033,
2017-08-31 00:00:22.670,0,20.0511009,
2017-08-31 00:00:24.420,0,18.59134,
2017-08-31 00:00:26.440,0,17.2217651,
2017-08-31 00:00:28.920,0,15.9378052,
2017-08-31 00:00:31.440,0,14.735069,
2017-08-31 00:00:34.670,0,13.6093401,
2017-08-31 00:00:38.170,0,12.5565718,
2017-08-31 00:00:41.670,0,11.5728827,
2017-08-31 00:00:45.670,0,10.6545513,
2017-08-31 00:00:50.940,0,9.79801212,
2017-08-31 00:00:56.660,0,8.99985048,
2017-08-31 00:01:03.690,0,8.25679833,
2017-08-31 00:01:03.920,0,,2.0
2017-08-31 00:01:09.750,0,7.56572971,
2017-08-31 00:01:10.480,0,6.9236564,
2017-08-31 00:01:10.810,0,,
2017-08-31 00:01:11.190,0,6.32772367,
2017-08-31 00:01:11.940,0,5.77520605,
2017-08-31 00:01:12.250,0,,
2017-08-31 00:01:12.750,0,5.26350321,
2017-08-31 00:01:13.940,0,4.79013591,
2017-08-31 00:01:14.700,0,,
2017-08-31 00:01:15.450,0,4.35274202,
2017-08-31 00:01:17.450,0,3.94907261,
2017-08-31 00:01:18.250,0,,
2017-08-31 00:01:20.500,0,3.57698812,
2017-08-31 00:01:24.720,0,3.23445465,
2017-08-31 00:01:26.970,0,,
2017-08-31 00:01:33.220,0,2.91954019,
2017-08-31 00:01:51.230,0,2.63041109,
2017-08-31 00:02:07.970,0,,
2017-08-31 00:02:08.250,0,2.91954019,
2017-08-31 00:02:09.750,0,3.23445465,
2017-08-31 00:02:11.750,0,3.57698812,
2017-08-31 00:02:13.220,0,,
2017-08-31 00:02:15.230,0,3.94907261,
2017-08-31 00:02:23.230,0,,
2017-08-31 00:03:01.220,0,,
2017-08-31 00:03:53.450,0,3.57698812,
2017-08-31 00:04:52.220,0,3.23445465,
2017-08-31 00:05:35.500,0,,
2017-08-31 00:06:04.730,0,2.91954019,
2017-08-31 00:07:56.730,0,2.63041109,
2017-08-31 00:10:45.750,0,2.36532849,
2017-08-31 00:15:50.230,0,2.12264488,
2017-08-31 00:26:11.530,0,1.90080065,
2017-08-31 01:07:19.670,0,1.69832086,
2017-08-31 01:26:33.980,0,1.51381192,
2017-08-31 01:27:36.230,0,,16.0
2017-08-31 01:28:01.250,0,,32.0
2017-08-31 01:32:06.280,0,,1.0
2017-08-31 01:32:06.530,0,1849.48931,
2017-08-31 01:32:06.590,0,3261.04669,
2017-08-31 01:32:06.920,0,9878.67775,
2017-08-31 01:32:16.270,0,7542.86234,
2017-08-31 01:32:16.530,0,6051.52476,
2017-08-31 01:32:16.840,0,4033.88017,
2017-08-31 01:32:17.270,0,3357.83421,
2017-08-31 01:32:17.550,0,2686.14271,
2017-08-31 01:32:17.860,0,1927.89432,
2017-08-31 01:32:18.190,0,1533.01085,
2017-08-31 01:32:18.590,0,1327.81844,
2017-08-31 01:32:18.890,0,1157.93434,
2017-08-31 01:32:19.200,0,945.351427,
2017-08-31 01:32:19.520,0,835.287682,
2017-08-31 01:32:19.940,0,721.987926,
2017-08-31 01:32:20.230,0,625.16953,
2017-08-31 01:32:20.530,0,578.352559,
2017-08-31 01:32:20.830,0,469.604534,
2017-08-31 01:32:21.140,0,386.479222,
2017-08-31 01:32:21.550,0,296.70576,
2017-08-31 01:32:21.860,0,257.891019,
2017-08-31 01:32:22.160,0,206.872106,
2017-08-31 01:32:22.520,0,172.143667,
2017-08-31 01:32:22.800,0,139.872324,
2017-08-31 01:32:23.080,0,124.001118,
2017-08-31 01:32:23.270,0,112.848714,
2017-08-31 01:32:23.530,0,93.9716108,
2017-08-31 01:32:23.830,0,81.8269,
2017-08-31 01:32:24.130,0,75.5000857,
2017-08-31 01:32:24.270,0,68.87885,
2017-08-31 01:32:24.530,0,64.0727442,
2017-08-31 01:32:24.780,0,59.5516048,
2017-08-31 01:32:25.050,0,54.7157744,
2017-08-31 01:32:25.250,0,51.3093179,
2017-08-31 01:32:25.520,0,47.045952,
2017-08-31 01:32:25.780,0,43.5635174,
2017-08-31 01:32:26.280,0,40.3002001,
2017-08-31 01:32:26.530,0,37.6688822,
2017-08-31 01:32:27.050,0,35.18337,
2017-08-31 01:32:27.270,0,32.8370435,
2017-08-31 01:32:27.780,0,79.404096,
2017-08-31 01:32:27.840,0,156.006115,
2017-08-31 01:32:28.170,0,215.958006,
2017-08-31 01:32:28.520,0,243.210149,
2017-08-31 01:32:28.590,0,257.891019,
2017-08-31 01:32:29.190,0,271.065418,
2017-08-31 01:32:30.130,0,227.303346,
2017-08-31 01:32:30.530,0,198.11066,
2017-08-31 01:32:30.840,0,161.720145,
2017-08-31 01:32:31.160,0,136.066041,
2017-08-31 01:32:31.550,0,115.008966,
2017-08-31 01:32:31.880,0,105.554395,
2017-08-31 01:32:32.160,0,90.356634,
2017-08-31 01:32:32.520,0,84.3115309,
2017-08-31 01:32:32.780,0,74.7389728,
2017-08-31 01:32:33.300,0,68.87885,
2017-08-31 01:32:33.550,0,64.0727442,
2017-08-31 01:32:33.860,0,58.9281757,
2017-08-31 01:32:34.130,0,55.3015742,
2017-08-31 01:32:34.520,0,51.8643497,
2017-08-31 01:32:34.780,0,48.6084033,
2017-08-31 01:32:35.270,0,45.5259046,
2017-08-31 01:32:35.550,0,42.6092855,
2017-08-31 01:32:36.060,0,39.8512336,
2017-08-31 01:32:36.500,0,37.2446865,
2017-08-31 01:32:37.020,0,34.7828253,
2017-08-31 01:32:37.800,0,32.4590692,
2017-08-31 01:32:38.520,0,30.2670692,
2017-08-31 01:32:39.270,0,28.2007027,
2017-08-31 01:32:40.270,0,26.2540675,
2017-08-31 01:32:41.280,0,24.4214763,
2017-08-31 01:32:42.520,0,22.6974513,
2017-08-31 01:32:43.800,0,21.0767188,
2017-08-31 01:32:45.000,0,19.5542036,
2017-08-31 01:32:46.780,0,18.1250239,
2017-08-31 01:32:48.270,0,16.7844862,
2017-08-31 01:32:50.060,0,15.52808,
2017-08-31 01:32:52.020,0,14.3514729,
2017-08-31 01:32:54.770,0,13.2505056,
2017-08-31 01:32:57.520,0,12.221187,
2017-08-31 01:33:00.520,0,11.2596895,
2017-08-31 01:33:04.020,0,10.3623441,
2017-08-31 01:33:08.020,0,9.52563621,
2017-08-31 01:33:13.250,0,8.74620041,
2017-08-31 01:33:18.250,0,,2.0
2017-08-31 01:33:19.500,0,8.02081654,
2017-08-31 01:33:23.940,0,7.34640503,
2017-08-31 01:33:24.780,0,6.72002264,
2017-08-31 01:33:25.080,0,,
2017-08-31 01:33:25.560,0,6.13885818,
2017-08-31 01:33:26.520,0,5.60022835,
2017-08-31 01:33:26.780,0,,
2017-08-31 01:33:27.530,0,5.10157363,
2017-08-31 01:33:28.780,0,4.64045425,
2017-08-31 01:33:29.030,0,,
2017-08-31 01:33:30.560,0,4.21454626,
2017-08-31 01:33:33.030,0,3.82163759,
2017-08-31 01:33:33.770,0,,
2017-08-31 01:33:36.810,0,3.45962432,
2017-08-31 01:33:42.770,0,3.12650692,
2017-08-31 01:33:53.800,0,2.82038657,
2017-08-31 01:34:15.310,0,2.5394616,
2017-08-31 01:34:21.380,0,2.82038657,
2017-08-31 01:34:23.280,0,3.12650692,
2017-08-31 01:34:24.800,0,,
2017-08-31 01:34:25.530,0,3.45962432,
2017-08-31 01:34:30.280,0,3.82163759,
2017-08-31 01:34:34.830,0,,
2017-08-31 01:35:12.800,0,,
2017-08-31 01:35:47.280,0,3.45962432,
2017-08-31 01:36:37.050,0,3.12650692,
2017-08-31 01:37:43.800,0,2.82038657,
2017-08-31 01:39:36.310,0,2.5394616,
2017-08-31 01:42:26.530,0,2.28202397,
2017-08-31 01:46:56.030,0,2.04645586,
2017-08-31 01:56:36.280,0,,
2017-08-31 01:59:06.300,0,1.83122625,
2017-08-31 03:30:25.450,0,1.63488766,
2017-08-31 03:31:21.440,0,,16.0
2017-08-31 03:31:47.440,0,,32.0
2017-08-31 03:46:27.470,0,,1.0
2017-08-31 03:46:27.750,0,1587.63778,
2017-08-31 03:46:28.060,0,9133.9434,
2017-08-31 03:46:37.470,0,7265.58044,
2017-08-31 03:46:37.780,0,5839.62186,
2017-08-31 03:46:38.080,0,4033.88017,
2017-08-31 03:46:38.390,0,3357.83421,
2017-08-31 03:46:38.700,0,2616.78933,
2017-08-31 03:46:39.000,0,2254.81747,
2017-08-31 03:46:39.250,0,1812.4321,
2017-08-31 03:46:39.450,0,1507.07391,
2017-08-31 03:46:39.750,0,1308.46628,
2017-08-31 03:46:40.060,0,1143.45848,
2017-08-31 03:46:40.340,0,985.219624,
2017-08-31 03:46:40.770,0,874.584044,
2017-08-31 03:46:41.060,0,752.608963,
2017-08-31 03:46:41.380,0,655.431382,
2017-08-31 03:46:41.770,0,560.737902,
2017-08-31 03:46:42.080,0,465.988226,
2017-08-31 03:46:42.380,0,386.479222,
2017-08-31 03:46:42.700,0,316.626197,
2017-08-31 03:46:42.980,0,257.891019,
2017-08-31 03:46:43.280,0,219.685425,
2017-08-31 03:46:43.500,0,193.005506,
2017-08-31 03:46:43.810,0,160.27539,
2017-08-31 03:46:44.110,0,132.347248,
2017-08-31 03:46:44.420,0,118.314475,
2017-08-31 03:46:44.730,0,94.894103,
2017-08-31 03:46:45.020,0,86.002928,
2017-08-31 03:46:45.270,0,78.6100167,
2017-08-31 03:46:45.470,0,72.4942045,
2017-08-31 03:46:45.730,0,62.1010393,
2017-08-31 03:46:46.000,0,58.310239,
2017-08-31 03:46:46.270,0,54.7157744,
2017-08-31 03:46:46.700,0,50.2142123,
2017-08-31 03:46:46.970,0,46.0279338,
2017-08-31 03:46:47.230,0,42.6092855,
2017-08-31 03:46:47.470,0,39.8512336,
2017-08-31 03:46:47.730,0,37.2446865,
2017-08-31 03:46:48.250,0,34.7828253,
2017-08-31 03:46:48.730,0,32.4590692,
2017-08-31 03:46:49.050,0,153.213425,
2017-08-31 03:46:49.380,0,215.958006,
2017-08-31 03:46:49.770,0,260.048268,
2017-08-31 03:46:50.410,0,273.31569,
2017-08-31 03:46:51.420,0,223.466986,
2017-08-31 03:46:51.750,0,201.576927,
